sample_idx,condition,attack_type,stability,sba,fp,ecs,ecs_nr,trusted
96,N2_awgn10,A17_hybrid_tts,0.8270347118377686,0.55,0.9908723787223926,0.7930755983518252,0.2583904325962067,1
97,C0_clean,A18_hybrid_tts,1.0,0.55,0.9982651506513837,0.8644795451954151,0.27106048688292506,1
97,C8_opus16,A18_hybrid_tts,0.862274169921875,0.55,0.9929438238523867,0.807792815124466,0.2586423367261887,1
97,C9_opus6,A18_hybrid_tts,0.1595720797777176,0.08148516995807538,0.6009380063174602,0.2685557847937477,0.18,0
97,N1_awgn20,A18_hybrid_tts,0.829435408115387,0.55,0.9988887526889304,0.796440789052834,0.296894543915987,1
97,N2_awgn10,A18_hybrid_tts,0.7909736037254333,0.55,0.999076441056119,0.7811123738070092,0.30271445751190185,1
98,C0_clean,A19_hybrid_tts,1.0,0.55,0.9923225861614252,0.8626967758484276,0.27106045410037044,1
98,C8_opus16,A19_hybrid_tts,0.862274169921875,0.55,0.9975427562477258,0.8091724948430677,0.2586423367261887,1
98,C9_opus6,A19_hybrid_tts,0.15134373307228088,0.08287899318689322,0.6008454347210739,0.2656548216013025,0.18,0
98,N1_awgn20,A19_hybrid_tts,0.876086950302124,0.55,0.9970155667868479,0.814539450156904,0.2638500185310841,1
98,N2_awgn10,A19_hybrid_tts,0.775557816028595,0.55,0.987523729711643,0.771480245324931,0.25905382126569754,1
99,C0_clean,A07_neural_vocoder,1.0,0.55,0.9988508329135103,0.8646552498740532,0.27106045410037044,1
99,C8_opus16,A07_neural_vocoder,0.862274169921875,0.55,0.9984249980419204,0.8094371673813261,0.2586423367261887,1
99,C9_opus6,A07_neural_vocoder,0.15247830748558044,0.07596927689340142,0.6016196525533738,0.2642680018282647,0.18,0
99,N1_awgn20,A07_neural_vocoder,0.850772500038147,0.55,0.9916079185894301,0.8027913755920878,0.25567856729030614,1
99,N2_awgn10,A07_neural_vocoder,0.8089377284049988,0.55,0.9983984909247456,0.7880946386394232,0.25783061459660533,1
